participant_id,age,trial,risky_reward,safe_reward,reward_diff,choice
315,55,6,29.26,11.34,17.92,1
315,55,7,24.05,8.12,15.93,0
315,55,8,28.06,10.58,17.47,1
315,55,9,19.4,5.33,14.07,0
316,41,0,21.76,8.25,13.5,1
316,41,1,27.28,6.25,21.03,0
316,41,2,28.46,14.47,14.0,1
316,41,3,18.26,8.74,9.52,1
316,41,4,17.64,11.07,6.57,1
316,41,5,27.99,5.32,22.66,0
316,41,6,26.44,12.59,13.85,0
316,41,7,25.94,14.28,11.66,1
316,41,8,22.55,5.14,17.41,1
316,41,9,18.6,6.01,12.59,1
317,22,0,17.66,5.29,12.37,1
317,22,1,15.12,12.36,2.76,1
317,22,2,28.68,13.93,14.76,1
317,22,3,25.08,5.05,20.03,0
317,22,4,28.17,13.95,14.22,1
317,22,5,20.17,13.94,6.24,1
317,22,6,23.44,6.0,17.44,1
317,22,7,17.11,7.25,9.86,1
317,22,8,26.46,11.19,15.27,1
317,22,9,15.01,12.57,2.44,0
318,69,0,27.15,9.6,17.55,0
318,69,1,21.15,10.25,10.9,0
318,69,2,21.71,12.75,8.96,0
318,69,3,19.75,7.58,12.17,1
318,69,4,23.75,7.3,16.45,1
318,69,5,24.81,11.81,13.0,0
318,69,6,22.55,13.94,8.61,0
318,69,7,27.11,11.36,15.75,0
318,69,8,29.74,7.74,22.0,0
318,69,9,21.63,5.57,16.06,0
319,51,0,23.83,10.57,13.26,0
319,51,1,22.46,5.32,17.13,0
319,51,2,25.74,9.17,16.58,0
319,51,3,18.41,7.21,11.19,1
319,51,4,20.58,13.47,7.11,0
319,51,5,20.74,10.89,9.85,0
319,51,6,18.62,6.68,11.94,0
319,51,7,24.26,14.81,9.45,1
319,51,8,25.55,7.23,18.32,1
319,51,9,22.68,8.2,14.48,1
320,23,0,18.94,5.36,13.59,1
320,23,1,22.38,5.94,16.44,1
320,23,2,16.54,11.13,5.41,1
320,23,3,26.31,5.21,21.11,1
320,23,4,28.36,12.19,16.17,1
320,23,5,27.32,9.93,17.39,1
320,23,6,24.01,11.82,12.19,0
320,23,7,18.49,11.24,7.25,1
320,23,8,15.59,5.14,10.45,1
320,23,9,24.74,10.67,14.06,1
321,39,0,15.48,9.69,5.78,0
321,39,1,20.96,11.25,9.71,0
321,39,2,26.76,10.19,16.57,0
321,39,3,20.87,13.89,6.98,1
321,39,4,19.2,5.53,13.67,0
321,39,5,21.26,7.29,13.96,1
321,39,6,28.52,13.34,15.18,1
321,39,7,24.24,9.74,14.5,1
321,39,8,28.73,6.26,22.48,1
321,39,9,20.17,9.98,10.19,1
322,28,0,22.78,6.4,16.38,1
322,28,1,18.64,6.84,11.79,1
322,28,2,26.44,9.27,17.17,1
322,28,3,25.91,11.79,14.12,1
322,28,4,20.82,8.76,12.06,1
322,28,5,22.42,13.49,8.93,0
322,28,6,17.56,6.36,11.2,1
322,28,7,19.52,5.19,14.33,0
322,28,8,18.4,14.29,4.11,0
322,28,9,26.44,7.01,19.43,1
323,80,0,22.82,6.72,16.1,0
323,80,1,19.82,6.6,13.23,0
323,80,2,26.83,6.67,20.16,0
323,80,3,24.44,14.76,9.68,0
323,80,4,16.78,10.7,6.08,0
323,80,5,26.76,11.23,15.54,0
323,80,6,23.13,5.91,17.22,0
323,80,7,25.88,14.65,11.23,0
323,80,8,15.28,10.46,4.82,0
323,80,9,26.86,6.94,19.92,0
324,65,0,22.69,8.31,14.38,0
324,65,1,22.11,13.0,9.11,0
324,65,2,26.6,8.33,18.27,0
324,65,3,19.12,10.46,8.66,1
324,65,4,22.13,8.18,13.95,0
324,65,5,29.5,6.6,22.9,0
324,65,6,29.76,5.2,24.56,0
324,65,7,18.79,5.4,13.39,0
324,65,8,29.03,5.12,23.91,0
324,65,9,22.52,13.73,8.79,1
325,33,0,25.22,11.8,13.42,1
325,33,1,29.14,13.23,15.9,1
325,33,2,22.07,8.98,13.09,1
325,33,3,21.77,8.84,12.93,1
325,33,4,29.69,5.89,23.8,0
325,33,5,22.2,11.24,10.97,0
325,33,6,20.41,9.3,11.1,1
325,33,7,20.62,14.26,6.37,0
325,33,8,16.63,6.08,10.55,1
325,33,9,16.48,11.19,5.29,1
326,50,0,22.84,5.07,17.76,1
326,50,1,25.16,9.84,15.32,0
326,50,2,28.11,8.59,19.52,1
326,50,3,27.68,14.11,13.57,0
326,50,4,16.92,14.98,1.94,1
326,50,5,25.86,14.08,11.78,1
326,50,6,28.62,8.09,20.53,0
326,50,7,19.22,14.53,4.68,1
326,50,8,25.64,10.32,15.32,1
326,50,9,18.35,12.06,6.3,1
327,26,0,23.29,7.53,15.76,0
327,26,1,15.43,7.0,8.43,1
327,26,2,21.21,7.33,13.88,1
327,26,3,28.09,12.12,15.97,1
327,26,4,16.34,11.94,4.4,1
327,26,5,26.8,7.5,19.29,1
327,26,6,20.26,13.59,6.67,1
327,26,7,23.48,6.42,17.06,1
327,26,8,28.58,9.35,19.23,1
327,26,9,28.91,10.21,18.7,1
328,77,0,23.67,11.89,11.78,0
328,77,1,27.32,9.36,17.96,0
328,77,2,26.79,8.77,18.02,0
328,77,3,24.51,13.8,10.71,0
328,77,4,29.36,13.68,15.69,1
328,77,5,20.7,13.19,7.52,0
328,77,6,24.02,11.06,12.96,0
328,77,7,28.57,10.03,18.53,0
328,77,8,29.96,9.94,20.03,0
328,77,9,22.7,13.14,9.56,0
329,76,0,26.83,12.08,14.75,0
329,76,1,27.93,13.93,14.0,0
329,76,2,16.96,14.76,2.2,0
329,76,3,28.4,13.86,14.53,0
329,76,4,24.7,10.45,14.24,1
329,76,5,26.18,10.05,16.13,0
329,76,6,22.54,9.92,12.62,0
329,76,7,19.18,6.59,12.59,0
329,76,8,29.59,6.53,23.06,0
329,76,9,23.86,11.1,12.76,0
330,23,0,26.91,12.85,14.05,1
330,23,1,19.33,14.38,4.95,0
330,23,2,25.47,5.82,19.64,1
330,23,3,23.39,6.87,16.52,1
330,23,4,24.02,8.27,15.74,1
330,23,5,27.61,8.24,19.37,1
330,23,6,16.55,13.38,3.18,1
330,23,7,16.24,11.42,4.83,1
330,23,8,28.62,8.63,19.99,1
330,23,9,22.51,9.56,12.95,1
331,33,0,25.41,12.6,12.81,0
331,33,1,29.59,7.67,21.93,1
331,33,2,20.91,11.77,9.14,1
331,33,3,29.91,12.29,17.62,0
331,33,4,27.52,14.03,13.5,0
331,33,5,21.89,7.52,14.37,1
331,33,6,15.3,10.24,5.06,1
331,33,7,22.88,14.74,8.14,0
331,33,8,17.43,8.69,8.74,1
331,33,9,20.41,12.98,7.42,1
332,46,0,23.58,13.53,10.05,0
332,46,1,16.98,12.14,4.84,1
332,46,2,19.42,5.5,13.92,1
332,46,3,20.33,7.52,12.82,0
332,46,4,26.54,7.45,19.09,1
332,46,5,27.73,5.1,22.63,0
332,46,6,24.41,8.22,16.2,1
332,46,7,15.14,7.35,7.78,1
332,46,8,24.18,6.67,17.52,1
332,46,9,23.85,7.98,15.87,1
333,20,0,15.56,5.26,10.3,1
333,20,1,19.77,12.96,6.81,1
333,20,2,21.79,10.13,11.67,1
333,20,3,19.1,6.22,12.89,1
333,20,4,19.9,9.42,10.48,1
333,20,5,22.41,11.2,11.21,1
333,20,6,26.1,12.06,14.04,1
333,20,7,25.18,13.74,11.45,1
333,20,8,21.19,12.64,8.55,1
333,20,9,16.07,13.92,2.14,1
334,37,0,26.23,12.59,13.64,0
334,37,1,15.81,10.97,4.84,1
334,37,2,19.96,5.9,14.06,1
334,37,3,22.19,6.05,16.14,1
334,37,4,26.07,12.67,13.4,0
334,37,5,21.14,14.53,6.61,0
334,37,6,19.45,6.59,12.85,1
334,37,7,21.03,10.76,10.27,1
334,37,8,26.25,10.1,16.15,1
334,37,9,27.87,8.1,19.78,0
335,77,0,16.77,14.58,2.19,0
335,77,1,18.47,5.47,13.0,0
335,77,2,27.75,9.34,18.41,0
335,77,3,23.85,11.3,12.55,0
335,77,4,19.45,8.54,10.91,0
335,77,5,28.51,14.76,13.75,0
335,77,6,16.91,13.24,3.67,0
335,77,7,29.86,9.72,20.14,0
335,77,8,22.95,8.22,14.73,0
335,77,9,28.43,13.03,15.41,0
336,76,0,26.65,11.26,15.39,0
336,76,1,18.81,13.6,5.21,0
336,76,2,23.22,11.1,12.12,0
336,76,3,22.11,6.94,15.17,0
336,76,4,24.92,14.11,10.81,0
336,76,5,18.12,11.49,6.63,0
336,76,6,26.22,13.69,12.54,0
336,76,7,26.28,6.4,19.88,0
336,76,8,20.84,10.11,10.73,0
336,76,9,28.11,6.35,21.77,0
337,53,0,20.36,7.91,12.46,0
337,53,1,28.54,14.62,13.92,0
337,53,2,27.57,10.25,17.32,1
337,53,3,22.87,10.55,12.32,0
337,53,4,18.3,8.68,9.62,1
337,53,5,29.39,9.44,19.95,0
337,53,6,26.26,7.66,18.61,0
337,53,7,28.41,9.75,18.66,0
337,53,8,18.22,5.74,12.48,0
337,53,9,27.72,14.93,12.79,0
338,36,0,29.05,13.27,15.78,0
338,36,1,23.54,8.82,14.71,0
338,36,2,21.48,10.39,11.09,1
338,36,3,23.47,9.71,13.77,1
338,36,4,28.23,9.44,18.79,1
338,36,5,17.09,5.03,12.05,1
338,36,6,25.57,5.99,19.58,0
338,36,7,18.23,7.05,11.18,1
338,36,8,15.21,12.72,2.49,0
338,36,9,24.21,6.88,17.33,1
339,43,0,22.14,14.54,7.6,1
339,43,1,25.97,9.39,16.58,1
339,43,2,21.84,5.71,16.13,0
339,43,3,18.65,12.25,6.4,1
339,43,4,29.33,6.93,22.4,0
339,43,5,27.14,14.68,12.46,1
339,43,6,25.91,8.71,17.2,1
339,43,7,21.65,6.66,14.99,0
339,43,8,16.44,10.89,5.55,0
339,43,9,23.07,11.62,11.45,1
340,20,0,23.33,7.87,15.45,1
340,20,1,26.43,14.73,11.71,1
340,20,2,19.28,6.95,12.32,1
340,20,3,18.63,11.79,6.85,1
340,20,4,22.64,13.88,8.76,1
340,20,5,20.92,8.72,12.19,1
340,20,6,17.66,11.34,6.32,1
340,20,7,27.79,12.57,15.22,1
340,20,8,20.46,7.1,13.36,1
340,20,9,22.3,7.25,15.05,1
341,80,0,17.48,12.77,4.71,0
341,80,1,22.9,9.52,13.38,0
341,80,2,28.16,13.68,14.48,0
341,80,3,15.23,9.26,5.97,0
341,80,4,23.37,11.51,11.85,0
341,80,5,24.7,6.83,17.87,0
341,80,6,20.09,12.1,7.99,0
341,80,7,21.12,12.05,9.07,0
341,80,8,26.93,11.31,15.62,0
341,80,9,20.3,9.82,10.48,0
342,36,0,22.09,11.98,10.1,1
342,36,1,18.03,7.14,10.89,1
342,36,2,19.51,12.49,7.03,0
342,36,3,18.04,14.59,3.45,1
342,36,4,28.75,12.07,16.69,0
342,36,5,16.28,7.2,9.08,1
342,36,6,25.74,8.44,17.3,0
342,36,7,20.08,13.19,6.89,1
342,36,8,17.6,8.41,9.19,1
342,36,9,20.23,12.64,7.59,1
343,37,0,20.27,13.37,6.9,1
343,37,1,29.14,14.86,14.27,1
343,37,2,19.37,8.72,10.65,0
343,37,3,23.94,11.44,12.5,0
343,37,4,16.77,13.33,3.44,0
343,37,5,23.66,13.9,9.76,0
343,37,6,18.03,9.3,8.73,1
343,37,7,15.83,14.55,1.28,1
343,37,8,25.46,10.06,15.4,1
343,37,9,28.87,13.52,15.35,1
344,49,0,18.43,6.22,12.22,1
344,49,1,18.83,10.07,8.76,0
344,49,2,23.62,13.9,9.72,0
344,49,3,22.13,13.55,8.58,0
344,49,4,28.03,7.92,20.11,1
344,49,5,27.83,10.87,16.96,0
344,49,6,29.07,5.54,23.53,0
344,49,7,20.62,11.26,9.37,0
344,49,8,19.21,10.57,8.64,0
344,49,9,17.02,13.14,3.88,0
345,24,0,29.24,8.4,20.85,1
345,24,1,22.6,5.86,16.74,0
345,24,2,15.58,12.54,3.05,1
345,24,3,20.53,5.66,14.87,1
345,24,4,23.78,7.81,15.97,0
345,24,5,19.56,9.5,10.06,1
345,24,6,16.5,14.32,2.18,1
345,24,7,16.21,8.87,7.34,1
345,24,8,22.7,11.95,10.76,1
345,24,9,19.27,13.19,6.08,1
346,69,0,27.83,5.92,21.91,0
346,69,1,20.41,11.12,9.29,1
346,69,2,15.99,7.16,8.83,1
346,69,3,19.69,10.14,9.54,0
346,69,4,26.85,11.56,15.29,0
346,69,5,21.18,9.74,11.44,0
346,69,6,27.63,7.3,20.33,1
346,69,7,24.77,7.02,17.75,0
346,69,8,27.89,5.77,22.12,1
346,69,9,22.43,11.09,11.34,0
347,58,0,25.75,10.95,14.8,1
347,58,1,15.38,12.5,2.88,1
347,58,2,27.52,9.2,18.31,0
347,58,3,28.09,13.64,14.46,0
347,58,4,18.13,12.75,5.38,0
347,58,5,17.88,14.04,3.84,1
347,58,6,15.39,5.2,10.18,0
347,58,7,24.93,8.11,16.81,1
347,58,8,20.09,11.8,8.29,1
347,58,9,28.94,7.23,21.71,0
348,50,0,17.57,12.72,4.86,1
348,50,1,16.21,13.75,2.46,0
348,50,2,21.05,12.02,9.03,0
348,50,3,27.79,8.15,19.64,0
348,50,4,22.28,8.54,13.74,0
348,50,5,17.49,6.5,10.99,0
348,50,6,24.86,6.95,17.92,1
348,50,7,29.2,7.47,21.73,0
348,50,8,26.1,9.48,16.62,0
348,50,9,26.05,9.58,16.47,0
349,57,0,25.39,10.92,14.47,0
349,57,1,20.35,8.0,12.35,1
349,57,2,15.57,5.43,10.14,0
349,57,3,25.18,11.61,13.57,0
349,57,4,27.74,9.8,17.94,0
349,57,5,20.39,14.27,6.12,0
349,57,6,18.86,10.64,8.22,0
349,57,7,17.07,10.91,6.16,1
349,57,8,15.79,14.49,1.3,0
349,57,9,28.15,11.76,16.39,1
350,56,0,22.69,11.76,10.93,0
350,56,1,18.81,13.75,5.06,0
350,56,2,25.06,14.31,10.74,0
350,56,3,29.3,12.03,17.27,1
350,56,4,28.6,9.84,18.76,0
350,56,5,23.5,6.49,17.0,0
350,56,6,27.47,5.15,22.31,1
350,56,7,15.04,9.16,5.88,0
350,56,8,26.98,14.45,12.53,0
350,56,9,18.82,14.24,4.58,0
351,35,0,23.62,11.96,11.66,0
351,35,1,25.69,8.68,17.0,1
351,35,2,15.6,8.86,6.74,1
351,35,3,17.5,5.23,12.27,1
351,35,4,24.82,13.02,11.8,0
351,35,5,20.2,10.99,9.2,0
351,35,6,17.51,12.18,5.33,0
351,35,7,16.33,13.61,2.72,0
351,35,8,15.5,5.91,9.59,1
351,35,9,20.02,10.09,9.93,1
352,57,0,19.02,14.12,4.9,0
352,57,1,15.68,8.0,7.68,0
352,57,2,21.12,7.74,13.38,1
352,57,3,27.29,14.96,12.33,1
352,57,4,20.72,11.18,9.54,0
352,57,5,20.88,14.05,6.83,0
352,57,6,21.76,11.47,10.29,0
352,57,7,26.92,5.4,21.52,1
352,57,8,22.06,8.15,13.91,0
352,57,9,27.39,12.31,15.08,0
353,18,0,19.09,13.75,5.34,1
353,18,1,20.43,12.34,8.09,1
353,18,2,26.84,10.32,16.52,1
353,18,3,24.84,11.42,13.42,1
353,18,4,15.46,9.34,6.12,1
353,18,5,28.15,14.28,13.87,1
353,18,6,26.31,9.39,16.91,1
353,18,7,18.07,8.71,9.36,1
353,18,8,15.27,12.22,3.05,0
353,18,9,20.99,9.48,11.51,1
354,28,0,26.63,7.88,18.75,1
354,28,1,25.18,10.63,14.55,1
354,28,2,19.65,14.0,5.65,1
354,28,3,29.79,12.67,17.12,0
354,28,4,18.24,12.71,5.53,1
354,28,5,25.06,9.69,15.37,1
354,28,6,27.94,13.54,14.39,1
354,28,7,24.14,8.68,15.46,1
354,28,8,27.48,8.1,19.38,0
354,28,9,17.69,11.63,6.07,1
355,45,0,18.78,8.25,10.54,0
355,45,1,26.43,8.29,18.14,1
355,45,2,15.93,7.09,8.84,1
355,45,3,16.29,13.43,2.86,0
355,45,4,29.15,11.93,17.22,0
355,45,5,23.32,11.0,12.32,0
355,45,6,24.63,5.31,19.32,0
355,45,7,28.58,12.96,15.63,0
355,45,8,25.07,14.9,10.17,1
355,45,9,25.01,7.83,17.17,0
356,74,0,24.11,6.53,17.58,0
356,74,1,24.32,6.28,18.04,0
356,74,2,27.53,8.27,19.26,0
356,74,3,29.12,7.27,21.85,0
356,74,4,24.1,12.55,11.54,0
356,74,5,28.73,12.77,15.97,0
356,74,6,15.37,8.84,6.53,0
356,74,7,25.66,11.61,14.04,1
356,74,8,27.55,7.49,20.06,0
356,74,9,25.02,9.29,15.72,0
357,42,0,15.98,9.01,6.97,0
357,42,1,28.73,9.13,19.59,1
357,42,2,25.54,14.43,11.11,1
357,42,3,21.6,12.96,8.64,0
357,42,4,16.66,11.28,5.38,1
357,42,5,22.65,10.29,12.36,0
357,42,6,21.94,7.79,14.14,1
357,42,7,28.11,6.71,21.4,1
357,42,8,17.81,12.73,5.07,1
357,42,9,20.27,8.61,11.66,0
358,67,0,23.31,12.18,11.13,0
358,67,1,28.53,8.29,20.24,0
358,67,2,15.37,8.77,6.6,0
358,67,3,19.12,7.73,11.39,0
358,67,4,24.18,9.38,14.8,0
358,67,5,28.42,11.74,16.68,1
358,67,6,28.99,7.64,21.35,1
358,67,7,16.35,10.63,5.72,1
358,67,8,17.08,8.0,9.08,0
358,67,9,24.06,13.17,10.9,0
359,40,0,18.94,7.45,11.48,0
359,40,1,15.12,13.8,1.33,1
359,40,2,29.21,8.42,20.79,1
359,40,3,25.61,10.88,14.73,1
359,40,4,23.31,12.31,11.0,1
359,40,5,15.17,9.58,5.59,1
359,40,6,24.97,7.14,17.82,1
359,40,7,17.97,10.48,7.48,1
359,40,8,15.35,5.51,9.84,0
359,40,9,17.13,12.08,5.05,1
360,48,0,16.62,10.09,6.53,0
360,48,1,29.27,14.45,14.83,0
360,48,2,24.03,9.55,14.48,1
360,48,3,29.21,11.03,18.18,0
360,48,4,18.48,5.47,13.01,0
360,48,5,19.71,9.43,10.28,1
360,48,6,27.55,5.28,22.28,0
360,48,7,17.1,13.87,3.24,0
360,48,8,17.47,10.66,6.81,1
360,48,9,17.67,13.59,4.08,0
361,47,0,20.98,6.7,14.28,1
361,47,1,28.07,8.63,19.44,0
361,47,2,29.19,6.45,22.75,1
361,47,3,27.94,8.93,19.01,1
361,47,4,19.11,10.98,8.13,0
361,47,5,17.0,6.11,10.9,0
361,47,6,26.27,10.9,15.37,0
361,47,7,21.43,12.58,8.85,1
361,47,8,18.66,12.29,6.37,1
361,47,9,29.72,8.49,21.23,0
362,59,0,28.99,7.42,21.58,0
362,59,1,21.5,14.18,7.32,0
362,59,2,26.16,9.67,16.49,1
362,59,3,17.99,9.25,8.74,0
362,59,4,24.08,11.89,12.19,1
362,59,5,22.22,5.44,16.78,0
362,59,6,29.85,9.07,20.78,1
362,59,7,17.55,11.53,6.02,0
362,59,8,26.82,7.54,19.28,0
362,59,9,25.32,8.23,17.09,0
363,52,0,17.21,9.53,7.68,0
363,52,1,21.32,13.4,7.92,0
363,52,2,17.88,10.81,7.07,0
363,52,3,20.98,6.2,14.78,1
363,52,4,16.09,5.99,10.1,1
363,52,5,19.58,14.26,5.33,0
363,52,6,26.37,10.3,16.07,0
363,52,7,18.9,14.42,4.48,0
363,52,8,27.47,8.65,18.82,1
363,52,9,25.11,5.08,20.03,0
364,24,0,17.89,11.27,6.62,0
364,24,1,21.97,13.17,8.79,1
364,24,2,22.44,14.3,8.13,0
364,24,3,26.79,7.96,18.82,1
364,24,4,18.36,9.44,8.92,1
364,24,5,27.47,13.96,13.51,1
364,24,6,15.27,13.62,1.65,1
364,24,7,24.33,5.25,19.08,1
364,24,8,29.79,6.01,23.78,1
364,24,9,19.61,14.05,5.56,0
365,77,0,18.57,5.81,12.75,0
365,77,1,20.05,11.72,8.32,1
365,77,2,17.0,11.86,5.14,0
365,77,3,27.86,5.59,22.28,0
365,77,4,29.98,9.33,20.65,0
365,77,5,17.74,11.1,6.64,0
365,77,6,19.72,13.29,6.43,0
365,77,7,20.84,10.58,10.26,0
365,77,8,17.48,9.03,8.46,0
365,77,9,21.01,12.61,8.4,0
366,33,0,29.1,7.94,21.17,1
366,33,1,26.8,10.46,16.34,1
366,33,2,15.8,8.99,6.81,1
366,33,3,29.99,8.08,21.91,0
366,33,4,25.14,8.41,16.73,1
366,33,5,27.61,13.83,13.77,1
366,33,6,20.09,8.35,11.74,1
366,33,7,23.97,13.55,10.43,1
366,33,8,26.1,11.28,14.82,1
366,33,9,17.12,12.09,5.02,0
367,43,0,25.29,5.18,20.11,1
367,43,1,16.04,10.7,5.34,0
367,43,2,16.66,13.38,3.28,0
367,43,3,25.35,14.71,10.64,1
367,43,4,28.52,6.26,22.26,1
367,43,5,27.77,14.06,13.71,1
367,43,6,23.91,12.08,11.83,0
367,43,7,16.82,13.1,3.72,0
367,43,8,21.76,9.24,12.52,1
367,43,9,29.18,10.48,18.69,0
368,65,0,17.7,12.24,5.46,0
368,65,1,25.19,11.07,14.12,0
368,65,2,27.91,13.22,14.7,1
368,65,3,27.73,9.14,18.59,0
368,65,4,28.05,9.32,18.73,0
368,65,5,18.95,5.04,13.91,0
368,65,6,16.5,12.54,3.96,0
368,65,7,21.65,5.87,15.78,0
368,65,8,26.72,6.52,20.21,0
368,65,9,28.76,11.8,16.96,0
369,74,0,16.63,7.51,9.13,0
369,74,1,25.73,11.4,14.33,0
369,74,2,21.21,5.45,15.77,0
369,74,3,25.18,9.73,15.45,0
369,74,4,20.04,7.94,12.1,0
369,74,5,26.95,10.15,16.81,0
369,74,6,18.23,11.56,6.66,0
369,74,7,27.55,14.5,13.05,0
369,74,8,20.66,12.89,7.78,0
369,74,9,17.51,5.33,12.17,0
370,69,0,28.55,7.39,21.16,0
370,69,1,29.55,5.25,24.3,0
370,69,2,19.82,5.37,14.45,0
370,69,3,17.09,10.52,6.58,0
370,69,4,15.98,5.5,10.48,1
370,69,5,16.07,12.61,3.46,0
370,69,6,20.14,9.18,10.96,0
370,69,7,28.66,12.16,16.5,0
370,69,8,19.79,8.81,10.98,0
370,69,9,24.35,9.82,14.54,0
371,77,0,29.79,13.21,16.58,0
371,77,1,25.91,7.7,18.21,0
371,77,2,20.29,9.03,11.26,1
371,77,3,27.22,8.59,18.63,0
371,77,4,16.11,6.75,9.36,0
371,77,5,24.13,14.5,9.63,0
371,77,6,20.58,7.99,12.59,0
371,77,7,29.98,11.3,18.68,0
371,77,8,26.73,8.55,18.17,0
371,77,9,27.5,11.88,15.61,1
372,66,0,20.05,6.44,13.61,0
372,66,1,28.58,5.37,23.21,1
372,66,2,19.64,11.17,8.47,0
372,66,3,18.27,6.64,11.63,0
372,66,4,22.54,7.71,14.83,0
372,66,5,21.96,5.59,16.37,0
372,66,6,19.93,11.53,8.4,0
372,66,7,23.56,12.72,10.84,0
372,66,8,18.92,8.35,10.57,0
372,66,9,28.91,14.01,14.89,1
373,19,0,16.98,9.96,7.02,1
373,19,1,20.18,6.48,13.7,1
373,19,2,29.24,14.97,14.28,1
373,19,3,23.99,13.56,10.42,1
373,19,4,25.34,9.09,16.26,1
373,19,5,21.04,5.76,15.28,1
373,19,6,18.79,8.11,10.68,1
373,19,7,27.97,9.93,18.04,1
373,19,8,23.54,9.1,14.44,1
373,19,9,26.18,6.27,19.91,1
374,18,0,25.65,7.09,18.56,1
374,18,1,22.13,9.49,12.63,1
374,18,2,24.35,11.44,12.91,1
374,18,3,19.39,8.22,11.17,1
374,18,4,19.61,14.85,4.76,0
374,18,5,17.47,5.06,12.41,1
374,18,6,18.66,6.14,12.52,1
374,18,7,27.87,12.37,15.5,1
374,18,8,20.99,10.08,10.91,1
374,18,9,27.59,14.1,13.49,1
375,65,0,25.41,6.12,19.3,0
375,65,1,18.73,9.32,9.41,0
375,65,2,18.85,5.52,13.33,1
375,65,3,15.33,5.08,10.25,1
375,65,4,18.59,7.21,11.38,0
375,65,5,19.59,6.27,13.32,0
375,65,6,27.87,11.78,16.09,0
375,65,7,23.42,12.15,11.28,0
375,65,8,25.0,13.71,11.29,0
375,65,9,23.68,9.3,14.39,0
376,79,0,27.27,5.06,22.22,0
376,79,1,17.74,9.7,8.04,0
376,79,2,18.38,9.77,8.61,0
376,79,3,20.93,6.77,14.15,0
376,79,4,20.6,14.93,5.67,0
376,79,5,16.72,12.26,4.46,0
376,79,6,15.45,6.05,9.4,0
376,79,7,29.11,6.94,22.17,0
376,79,8,18.61,10.16,8.45,0
376,79,9,18.32,12.57,5.76,0
377,29,0,28.83,11.57,17.26,1
377,29,1,26.85,13.18,13.67,1
377,29,2,20.1,14.36,5.74,1
377,29,3,15.63,9.54,6.09,0
377,29,4,26.58,14.2,12.38,1
377,29,5,16.5,10.89,5.61,0
377,29,6,16.4,6.73,9.67,1
377,29,7,23.9,13.87,10.04,1
377,29,8,29.73,5.63,24.1,0
377,29,9,27.21,8.14,19.07,0
378,22,0,19.32,13.89,5.43,0
378,22,1,26.36,10.63,15.73,1
378,22,2,22.98,8.57,14.41,1
378,22,3,26.37,14.11,12.27,1
378,22,4,27.14,14.38,12.75,1
378,22,5,16.95,5.81,11.14,1
378,22,6,24.43,11.3,13.13,0
378,22,7,20.97,8.32,12.65,1
378,22,8,27.38,14.37,13.02,1
378,22,9,21.4,11.35,10.05,1
379,54,0,22.36,7.17,15.19,1
379,54,1,15.0,12.18,2.82,1
379,54,2,18.66,7.98,10.68,0
379,54,3,20.97,11.75,9.22,1
379,54,4,16.86,9.99,6.87,1
379,54,5,19.44,5.67,13.77,0
379,54,6,25.38,6.22,19.16,1
379,54,7,29.62,11.81,17.81,0
379,54,8,25.53,12.56,12.96,0
379,54,9,22.17,9.3,12.87,1
380,49,0,28.9,11.03,17.87,1
380,49,1,28.79,14.15,14.64,0
380,49,2,28.11,14.98,13.13,1
380,49,3,27.63,13.23,14.4,1
380,49,4,16.48,14.79,1.68,1
380,49,5,28.06,5.04,23.02,1
380,49,6,21.99,7.39,14.6,0
380,49,7,23.48,5.77,17.71,1
380,49,8,20.82,6.86,13.96,0
380,49,9,21.24,5.93,15.31,1
381,76,0,16.36,6.29,10.07,0
381,76,1,27.89,14.25,13.65,0
381,76,2,20.01,7.72,12.29,0
381,76,3,25.83,14.93,10.89,0
381,76,4,15.74,11.94,3.8,0
381,76,5,27.7,11.78,15.91,0
381,76,6,22.67,14.14,8.53,0
381,76,7,27.71,8.1,19.61,0
381,76,8,23.22,9.53,13.69,0
381,76,9,16.5,7.58,8.92,0
382,72,0,16.42,8.21,8.22,0
382,72,1,24.34,6.58,17.76,0
382,72,2,21.71,14.17,7.54,0
382,72,3,19.13,6.42,12.71,1
382,72,4,22.98,6.07,16.91,0
382,72,5,23.84,7.76,16.08,0
382,72,6,26.62,14.47,12.15,1
382,72,7,17.33,14.6,2.73,1
382,72,8,29.66,5.05,24.62,0
382,72,9,19.61,14.39,5.22,0
383,26,0,24.81,5.8,19.01,1
383,26,1,26.61,10.29,16.32,0
383,26,2,21.43,13.7,7.73,1
383,26,3,29.69,14.6,15.09,1
383,26,4,28.29,13.48,14.81,1
383,26,5,24.36,5.73,18.64,1
383,26,6,17.62,5.71,11.91,1
383,26,7,23.65,13.55,10.1,0
383,26,8,21.59,5.6,15.99,1
383,26,9,23.48,9.48,14.0,1
384,58,0,22.54,8.39,14.15,0
384,58,1,23.16,13.77,9.39,0
384,58,2,18.57,13.51,5.06,0
384,58,3,18.1,11.24,6.87,0
384,58,4,27.67,9.53,18.13,0
384,58,5,16.43,8.96,7.47,0
384,58,6,27.13,6.6,20.53,1
384,58,7,19.95,11.5,8.44,0
384,58,8,26.24,10.1,16.14,0
384,58,9,21.56,6.24,15.32,0
385,52,0,29.28,12.93,16.35,0
385,52,1,24.7,14.31,10.4,1
385,52,2,19.97,14.77,5.2,0
385,52,3,19.85,9.64,10.21,1
